ID NSeg NHet
MS11S2087-001 144 81
MS11S2087-002 144 89
MS11S2087-003 144 83
MS11S2087-004 144 41
MS11S2087-005 144 67
MS11S2087-006 144 67
MS11S2087-007 144 107
MS11S2087-008 144 63
MS11S2087-009 144 85
MS11S2087-010 144 54
MS11S2087-011 144 76
MS11S2087-012 144 81
MS11S2087-013 144 45
MS11S2087-014 144 96
MS11S2087-015 144 76
MS11S2087-016 144 33
MS11S2087-017 144 83
MS11S2087-018 144 75
MS11S2087-019 144 63
MS11S2087-020 144 72
MS11S2087-021 144 69
MS11S2087-022 144 67
MS11S2087-023 144 61
MS11S2087-024 144 84
MS11S2090-001 154 66
MS11S2090-002 154 83
MS11S2090-003 154 79
MS11S2090-004 154 52
MS11S2090-005 154 69
MS11S2090-006 154 61
MS11S2090-007 154 40
MS11S2090-008 154 51
MS11S2090-009 154 84
MS11S2090-010 154 82
MS11S2090-011 154 24
MS11S2090-012 154 64
MS11S2090-013 154 31
MS11S2090-014 154 80
MS11S2090-015 154 95
MS11S2090-016 154 81
MS11S2090-017 154 66
MS11S2090-018 154 50
MS11S2090-019 154 75
MS11S2090-020 154 14
MS11S2090-021 154 54
MS11S2090-022 154 74
MS11S2090-023 154 16
MS11S2090-024 154 65
MS11S2091-001 112 60
MS11S2091-002 112 55
MS11S2091-003 112 40
MS11S2091-004 112 67
MS11S2091-005 112 68
MS11S2091-006 112 53
MS11S2091-007 112 50
MS11S2091-008 112 71
MS11S2091-009 112 56
MS11S2091-010 112 36
MS11S2091-011 112 64
MS11S2091-012 112 59
MS11S2091-013 112 48
MS11S2091-014 112 39
MS11S2091-015 112 26
MS11S2091-016 112 53
MS11S2091-017 112 58
MS11S2091-018 112 61
MS11S2091-019 112 47
MS11S2091-020 112 50
MS11S2091-021 112 35
MS11S2091-022 112 58
MS11S2091-023 112 80
MS11S2091-024 112 47
MS11S2092-001 133 55
MS11S2092-002 133 77
MS11S2092-003 133 68
MS11S2092-004 133 66
MS11S2092-005 133 61
MS11S2092-006 133 47
MS11S2092-007 133 63
MS11S2092-008 133 32
MS11S2092-009 133 76
MS11S2092-010 133 37
MS11S2092-011 133 76
MS11S2092-012 133 43
MS11S2092-013 133 48
MS11S2092-014 133 77
MS11S2092-015 133 77
MS11S2092-016 133 52
MS11S2092-017 133 65
MS11S2092-018 133 66
MS11S2092-019 133 66
MS11S2092-020 133 62
MS11S2092-021 133 70
MS11S2092-022 133 41
MS11S2092-023 133 49
MS11S2092-024 133 74
MS11S2097-001 100 57
MS11S2097-002 100 61
MS11S2097-003 100 56
MS11S2097-004 100 35
MS11S2097-005 100 58
MS11S2097-006 100 42
MS11S2097-007 100 35
MS11S2097-008 100 39
MS11S2097-009 100 45
MS11S2097-010 100 58
MS11S2097-011 100 26
MS11S2097-012 100 31
MS11S2097-013 100 36
MS11S2097-014 100 47
MS11S2097-015 100 36
MS11S2097-016 100 36
MS11S2097-017 100 50
MS11S2097-018 100 62
MS11S2097-019 100 32
MS11S2097-020 100 35
MS11S2097-021 100 65
MS11S2097-022 100 43
MS11S2097-023 100 27
MS11S2097-024 100 28
MS11S2101-001 76 34
MS11S2101-002 76 34
MS11S2101-003 76 33
MS11S2101-004 76 32
MS11S2101-005 76 48
MS11S2101-006 76 19
MS11S2101-007 76 24
MS11S2101-008 76 47
MS11S2101-009 76 41
MS11S2101-010 76 20
MS11S2101-011 76 26
MS11S2101-012 76 19
MS11S2101-013 76 53
MS11S2101-014 76 24
MS11S2101-015 76 27
MS11S2101-016 76 30
MS11S2101-017 76 31
MS11S2101-018 76 28
MS11S2101-019 76 32
MS11S2101-020 76 30
MS11S2101-021 76 20
MS11S2101-022 76 27
MS11S2101-023 76 56
MS11S2101-024 76 43
MS11S2103-001 60 21
MS11S2103-002 60 14
MS11S2103-003 60 24
MS11S2103-004 60 30
MS11S2103-005 60 25
MS11S2103-006 60 27
MS11S2103-007 60 8
MS11S2103-008 60 15
MS11S2103-009 60 30
MS11S2103-010 60 33
MS11S2103-011 60 15
MS11S2103-012 60 22
MS11S2103-013 60 31
MS11S2103-014 60 24
MS11S2103-015 60 32
MS11S2103-016 60 31
MS11S2103-017 60 37
MS11S2103-018 60 28
MS11S2103-019 60 15
MS11S2103-020 60 27
MS11S2103-021 60 18
MS11S2103-022 60 25
MS11S2103-023 60 32
MS11S2103-024 60 27
MS11S2106-001 67 38
MS11S2106-002 67 26
MS11S2106-003 67 22
MS11S2106-004 67 14
MS11S2106-005 67 23
MS11S2106-006 67 38
MS11S2106-007 67 21
MS11S2106-008 67 34
MS11S2106-009 67 24
MS11S2106-010 67 20
MS11S2106-011 67 32
MS11S2106-012 67 20
MS11S2106-013 67 16
MS11S2106-014 67 34
MS11S2106-015 67 16
MS11S2106-016 67 40
MS11S2106-017 67 15
MS11S2106-018 67 25
MS11S2106-019 67 16
MS11S2106-020 67 25
MS11S2106-021 67 15
MS11S2106-022 67 20
MS11S2106-023 67 17
MS11S2106-024 67 28
MS11S2107-001 75 41
MS11S2107-002 75 17
MS11S2107-003 75 29
MS11S2107-004 75 45
MS11S2107-005 75 32
MS11S2107-006 75 48
MS11S2107-007 75 37
MS11S2107-008 75 38
MS11S2107-009 75 30
MS11S2107-010 75 37
MS11S2107-011 75 30
MS11S2107-012 75 18
MS11S2107-013 75 40
MS11S2107-014 75 24
MS11S2107-015 75 31
MS11S2107-016 75 33
MS11S2107-017 75 15
MS11S2107-018 75 34
MS11S2107-019 75 29
MS11S2107-020 75 35
MS11S2107-021 75 41
MS11S2107-022 75 25
MS11S2107-023 75 24
MS11S2107-024 75 30
MS11S2108-001 87 34
MS11S2108-002 87 28
MS11S2108-003 87 39
MS11S2108-004 87 44
MS11S2108-005 87 50
MS11S2108-006 87 38
MS11S2108-007 87 19
MS11S2108-008 87 26
MS11S2108-009 87 54
MS11S2108-010 87 46
MS11S2108-011 87 39
MS11S2108-012 87 39
MS11S2108-013 87 31
MS11S2108-014 87 49
MS11S2108-015 87 29
MS11S2108-016 87 22
MS11S2108-017 87 46
MS11S2108-018 87 28
MS11S2108-019 87 38
MS11S2108-020 87 39
MS11S2108-021 87 30
MS11S2108-022 87 19
MS11S2108-023 87 42
MS11S2108-024 87 43
MS11S2113-001 90 31
MS11S2113-002 90 53
MS11S2113-003 90 48
MS11S2113-004 90 63
MS11S2113-005 90 53
MS11S2113-006 90 17
MS11S2113-007 90 33
MS11S2113-008 90 33
MS11S2113-009 90 57
MS11S2113-010 90 42
MS11S2113-011 90 45
MS11S2113-012 90 41
MS11S2113-013 90 49
MS11S2113-014 90 32
MS11S2113-015 90 40
MS11S2113-016 90 52
MS11S2113-017 90 43
MS11S2113-018 90 43
MS11S2113-019 90 35
MS11S2113-020 90 25
MS11S2113-021 90 43
MS11S2113-022 90 37
MS11S2113-023 90 46
MS11S2113-024 90 58
MS11S2115-001 70 38
MS11S2115-002 70 18
MS11S2115-003 70 38
MS11S2115-004 70 38
MS11S2115-005 70 26
MS11S2115-006 70 38
MS11S2115-007 70 22
MS11S2115-008 70 33
MS11S2115-009 70 38
MS11S2115-010 70 16
MS11S2115-011 70 34
MS11S2115-012 70 41
MS11S2115-013 70 19
MS11S2115-014 70 23
MS11S2115-015 70 30
MS11S2115-016 70 31
MS11S2118-001 97 45
MS11S2118-002 97 52
MS11S2118-003 97 55
MS11S2118-004 97 42
MS11S2118-005 97 43
MS11S2118-006 97 47
MS11S2118-007 97 41
MS11S2118-008 97 48
MS11S2118-009 97 33
MS11S2118-010 97 35
MS11S2118-011 97 48
MS11S2118-012 97 70
MS11S2118-013 97 22
MS11S2118-014 97 47
MS11S2118-015 97 53
MS11S2118-016 97 32
MS11S2118-017 97 51
MS11S2118-018 97 60
MS11S2118-019 97 56
MS11S2118-020 97 36
MS11S2118-021 97 25
MS11S2118-022 97 28
MS11S2118-023 97 40
MS11S2118-024 97 48
MS11S2119-001 115 74
MS11S2119-002 115 68
MS11S2119-003 115 36
MS11S2119-004 115 60
MS11S2119-005 115 35
MS11S2119-006 115 76
MS11S2119-007 115 56
MS11S2119-008 115 44
MS11S2119-009 115 42
MS11S2119-010 115 52
MS11S2119-011 115 58
MS11S2119-012 115 22
MS11S2119-013 115 24
MS11S2119-014 115 52
MS11S2119-015 115 48
MS11S2119-016 115 62
MS11S2119-017 115 47
MS11S2119-018 115 38
MS11S2119-019 115 48
MS11S2119-020 115 56
MS11S2119-021 115 63
MS11S2119-022 115 70
MS11S2119-023 115 45
MS11S2119-024 115 40
MS11S2126-001 120 32
MS11S2126-002 120 57
MS11S2126-003 120 56
MS11S2126-004 120 79
MS11S2126-005 120 63
MS11S2126-006 120 43
MS11S2126-007 120 50
MS11S2126-008 120 42
MS11S2126-009 120 33
MS11S2126-010 120 58
MS11S2126-011 120 40
MS11S2126-012 120 44
MS11S2126-013 120 44
MS11S2126-014 120 63
MS11S2126-015 120 32
MS11S2126-016 120 51
MS11S2126-017 120 38
MS11S2126-018 120 61
MS11S2126-019 120 54
MS11S2126-020 120 38
MS11S2126-021 120 70
MS11S2126-022 120 37
MS11S2126-023 120 32
MS11S2126-024 120 50
MS11S2130-001 85 35
MS11S2130-002 85 33
MS11S2130-003 85 28
MS11S2130-004 85 40
MS11S2130-005 85 29
MS11S2130-006 85 34
MS11S2130-007 85 25
MS11S2130-008 85 38
MS11S2130-009 85 31
MS11S2130-010 85 34
MS11S2130-011 85 25
MS11S2130-012 85 28
MS11S2130-013 85 23
MS11S2130-014 85 46
MS11S2130-015 85 25
MS11S2130-016 85 27
MS11S2130-017 85 46
MS11S2130-018 85 38
MS11S2130-019 85 50
MS11S2130-020 85 35
MS11S2130-021 85 31
MS11S2130-022 85 33
MS11S2130-023 85 28
MS11S2130-024 85 49
MS11S2131-001 166 87
MS11S2131-002 166 93
MS11S2131-003 166 77
MS11S2131-004 166 59
MS11S2131-005 166 88
MS11S2131-006 166 61
MS11S2131-007 166 102
MS11S2131-008 166 102
MS11S2131-009 166 85
MS11S2131-010 166 50
MS11S2131-011 166 81
MS11S2131-012 166 87
MS11S2131-013 166 79
MS11S2131-014 166 75
MS11S2131-015 166 75
MS11S2131-016 166 95
MS11S2131-017 166 80
MS11S2131-018 166 60
MS11S2131-019 166 83
MS11S2131-020 166 109
MS11S2131-021 166 84
MS11S2131-022 166 89
MS11S2131-023 166 60
MS11S2131-024 166 80
MS11S2132-001 124 62
MS11S2132-002 124 56
MS11S2132-003 124 74
MS11S2132-004 124 48
MS11S2132-005 124 46
MS11S2132-006 124 61
MS11S2132-007 124 35
MS11S2132-008 124 83
MS11S2132-009 124 61
MS11S2132-010 124 49
MS11S2132-011 124 41
MS11S2132-012 124 58
MS11S2132-013 124 48
MS11S2132-014 124 33
MS11S2132-015 124 48
MS11S2132-016 124 45
MS11S2132-017 124 82
MS11S2132-018 124 43
MS11S2132-019 124 44
MS11S2132-020 124 50
MS11S2132-021 124 63
MS11S2132-022 124 57
MS11S2132-023 124 59
MS11S2132-024 124 24
MS11S2133-001 141 46
MS11S2133-002 141 46
MS11S2133-003 141 25
MS11S2133-004 141 48
MS11S2133-005 141 67
MS11S2133-006 141 72
MS11S2133-007 141 71
MS11S2133-008 141 70
MS11S2133-009 141 90
MS11S2133-010 141 60
MS11S2133-011 141 36
MS11S2133-012 141 57
MS11S2133-013 141 57
MS11S2133-014 141 55
MS11S2133-015 141 58
MS11S2133-016 141 57
MS11S2133-017 141 47
MS11S2133-018 141 61
MS11S2133-019 141 66
MS11S2133-020 141 49
MS11S2133-021 141 45
MS11S2133-022 141 53
MS11S2133-023 141 53
MS11S2133-024 141 53
MS11S2134-001 167 83
MS11S2134-002 167 71
MS11S2134-003 167 101
MS11S2134-004 167 89
MS11S2134-005 167 95
MS11S2134-006 167 107
MS11S2134-007 167 65
MS11S2134-008 167 83
MS11S2134-009 167 73
MS11S2134-010 167 56
MS11S2134-011 167 63
MS11S2134-012 167 73
MS11S2134-013 167 62
MS11S2134-014 167 76
MS11S2134-015 167 75
MS11S2134-016 167 78
MS11S2134-017 167 67
MS11S2134-018 167 51
MS11S2134-019 167 71
MS11S2134-020 167 37
MS11S2134-021 167 46
MS11S2134-022 167 86
MS11S2134-023 167 81
MS11S2134-024 167 55
MS11S2137-001 163 77
MS11S2137-002 163 69
MS11S2137-003 163 54
MS11S2137-004 163 55
MS11S2137-005 163 66
MS11S2137-006 163 70
MS11S2137-007 163 86
MS11S2137-008 163 80
MS11S2137-009 163 51
MS11S2137-010 163 91
MS11S2137-011 163 75
MS11S2137-012 163 63
MS11S2137-013 163 92
MS11S2137-014 163 74
MS11S2137-015 163 80
MS11S2137-016 163 74
MS11S2137-017 163 73
MS11S2137-018 163 72
MS11S2137-019 163 100
MS11S2137-020 163 94
MS11S2137-021 163 65
MS11S2137-022 163 75
MS11S2137-023 163 75
MS11S2137-024 163 73
MS11S2140-001 159 100
MS11S2140-002 159 70
MS11S2140-003 159 61
MS11S2140-004 159 83
MS11S2140-005 159 78
MS11S2140-006 159 69
MS11S2140-007 159 74
MS11S2140-008 159 115
MS11S2140-009 159 79
MS11S2140-010 159 74
MS11S2140-011 159 86
MS11S2140-012 159 126
MS11S2140-013 159 81
MS11S2140-014 159 101
MS11S2140-015 159 39
MS11S2140-016 159 77
MS11S2140-017 159 66
MS11S2140-018 159 88
MS11S2140-019 159 66
MS11S2140-020 159 111
MS11S2140-021 159 84
MS11S2140-022 159 70
MS11S2140-023 159 75
MS11S2140-024 159 67
MS11S2146-001 86 28
MS11S2146-002 86 46
MS11S2146-003 86 41
MS11S2146-004 86 32
MS11S2146-005 86 31
MS11S2146-006 86 46
MS11S2146-007 86 36
MS11S2146-008 86 60
MS11S2146-009 86 27
MS11S2146-010 86 57
MS11S2146-011 86 41
MS11S2146-012 86 39
MS11S2146-013 86 19
MS11S2146-014 86 17
MS11S2146-015 86 37
MS11S2146-016 86 45
MS11S2146-017 86 54
MS11S2146-018 86 44
MS11S2146-019 86 41
MS11S2146-020 86 38
MS11S2146-021 86 48
MS11S2146-022 86 34
MS11S2146-023 86 38
MS11S2146-024 86 39
MS11S2148-001 99 47
MS11S2148-002 99 42
MS11S2148-003 99 60
MS11S2148-004 99 27
MS11S2148-005 99 60
MS11S2148-006 99 44
MS11S2148-007 99 53
MS11S2148-008 99 49
MS11S2148-009 99 61
MS11S2148-010 99 68
MS11S2148-011 99 59
MS11S2148-012 99 55
MS11S2148-013 99 34
MS11S2148-014 99 53
MS11S2148-015 99 66
MS11S2148-016 99 43
MS11S2148-017 99 56
MS11S2148-018 99 47
MS11S2148-019 99 34
MS11S2148-020 99 41
MS11S2148-021 99 42
MS11S2148-022 99 73
MS11S2148-023 99 52
MS11S2148-024 99 35
MS12_2103-001 128 81
MS12_2103-002 128 78
MS12_2103-003 128 81
MS12_2103-004 128 51
MS12_2103-005 128 51
MS12_2103-006 128 39
MS12_2103-007 128 79
MS12_2103-008 128 67
MS12_2103-009 128 50
MS12_2103-010 128 56
MS12_2103-011 128 56
MS12_2103-012 128 79
MS12_2103-013 128 40
MS12_2103-014 128 61
MS12_2103-015 128 36
MS12_2103-016 128 55
MS12_2103-017 128 71
MS12_2103-018 128 77
MS12_2103-019 128 86
MS12_2103-020 128 71
MS12_2103-021 128 57
MS12_2103-022 128 44
MS12_2103-023 128 83
MS12_2103-024 128 53
MS12_2104-001 132 49
MS12_2104-002 132 82
MS12_2104-003 132 56
MS12_2104-004 132 55
MS12_2104-005 132 63
MS12_2104-006 132 33
MS12_2104-007 132 27
MS12_2104-008 132 52
MS12_2104-009 132 75
MS12_2104-010 132 50
MS12_2104-011 132 56
MS12_2104-012 132 54
MS12_2104-013 132 52
MS12_2104-014 132 50
MS12_2104-015 132 93
MS12_2104-016 132 46
MS12_2104-017 132 51
MS12_2104-018 132 46
MS12_2104-019 132 84
MS12_2104-020 132 60
MS12_2104-021 132 95
MS12_2104-022 132 49
MS12_2104-023 132 76
MS12_2104-024 132 86
MS12_2105-001 180 54
MS12_2105-002 180 86
MS12_2105-003 180 80
MS12_2105-004 180 100
MS12_2105-005 180 60
MS12_2105-006 180 107
MS12_2105-007 180 88
MS12_2105-008 180 53
MS12_2105-009 180 56
MS12_2105-010 180 90
MS12_2105-011 180 113
MS12_2105-012 180 97
MS12_2105-013 180 86
MS12_2105-014 180 83
MS12_2105-015 180 86
MS12_2105-016 180 79
MS12_2105-017 180 91
MS12_2105-018 180 103
MS12_2105-019 180 72
MS12_2105-020 180 108
MS12_2105-021 180 84
MS12_2105-022 180 76
MS12_2105-023 180 82
MS12_2105-024 180 88
MS12_2107-001 194 97
MS12_2107-002 194 87
MS12_2107-003 194 92
MS12_2107-004 194 97
MS12_2107-005 194 71
MS12_2107-006 194 78
MS12_2107-007 194 83
MS12_2107-008 194 120
MS12_2107-009 194 67
MS12_2107-010 194 71
MS12_2107-011 194 105
MS12_2107-012 194 86
MS12_2107-013 194 109
MS12_2107-014 194 74
MS12_2107-015 194 76
MS12_2107-016 194 84
MS12_2107-017 194 52
MS12_2107-018 194 78
MS12_2107-019 194 77
MS12_2107-020 194 95
MS12_2107-021 194 78
MS12_2107-022 194 93
MS12_2107-023 194 88
MS12_2107-024 194 100
MS12_2108-001 107 61
MS12_2108-002 107 41
MS12_2108-003 107 54
MS12_2108-004 107 46
MS12_2108-005 107 73
MS12_2108-006 107 49
MS12_2108-007 107 60
MS12_2108-008 107 28
MS12_2108-009 107 67
MS12_2108-010 107 55
MS12_2108-011 107 34
MS12_2108-012 107 48
MS12_2108-013 107 56
MS12_2108-014 107 45
MS12_2108-015 107 43
MS12_2108-016 107 55
MS12_2108-017 107 71
MS12_2108-018 107 45
MS12_2108-019 107 48
MS12_2108-020 107 67
MS12_2108-021 107 54
MS12_2108-022 107 92
MS12_2108-023 107 53
MS12_2108-024 107 36
MS12_2111-001 133 52
MS12_2111-002 133 61
MS12_2111-003 133 74
MS12_2111-004 133 65
MS12_2111-005 133 39
MS12_2111-006 133 64
MS12_2111-007 133 84
MS12_2111-008 133 52
MS12_2111-009 133 53
MS12_2111-010 133 28
MS12_2111-011 133 74
MS12_2111-012 133 49
MS12_2111-013 133 63
MS12_2111-014 133 66
MS12_2111-015 133 49
MS12_2111-016 133 55
MS12_2111-017 133 48
MS12_2111-018 133 80
MS12_2111-019 133 49
MS12_2111-021 133 62
MS12_2111-022 133 80
MS12_2111-023 133 50
MS12_2111-024 133 59
MS12_2112-001 151 69
MS12_2112-002 151 80
MS12_2112-003 151 42
MS12_2112-004 151 78
MS12_2112-005 151 56
MS12_2112-006 151 99
MS12_2112-007 151 60
MS12_2112-008 151 87
MS12_2112-009 151 101
MS12_2112-010 151 46
MS12_2112-011 151 66
MS12_2112-012 151 70
MS12_2112-013 151 70
MS12_2112-014 151 24
MS12_2112-015 151 65
MS12_2112-016 151 70
MS12_2112-017 151 89
MS12_2112-018 151 61
MS12_2112-019 151 74
MS12_2112-020 151 68
MS12_2112-021 151 68
MS12_2112-022 151 80
MS12_2112-023 151 47
MS12_2112-024 151 87
MS12_2113-001 131 74
MS12_2113-002 131 64
MS12_2113-003 131 43
MS12_2113-004 131 68
MS12_2113-005 131 67
MS12_2113-006 131 59
MS12_2113-007 131 67
MS12_2113-008 131 55
MS12_2113-009 131 79
MS12_2113-010 131 60
MS12_2113-011 131 63
MS12_2113-012 131 55
MS12_2113-013 131 63
MS12_2113-014 131 59
MS12_2113-015 131 57
MS12_2113-016 131 57
MS12_2113-017 131 60
MS12_2113-018 131 62
MS12_2113-019 131 85
MS12_2113-020 131 63
MS12_2113-021 131 76
MS12_2113-022 131 54
MS12_2113-023 131 68
MS12_2113-024 131 89
MS12_2115-001 158 25
MS12_2115-002 158 28
MS12_2115-003 158 25
MS12_2115-004 158 20
MS12_2115-005 158 25
MS12_2115-006 158 23
MS12_2115-007 158 27
MS12_2115-008 158 21
MS12_2115-009 158 26
MS12_2115-010 158 32
MS12_2115-011 158 33
MS12_2115-012 158 25
MS12_2115-013 158 24
MS12_2115-014 158 16
MS12_2115-015 158 29
MS12_2115-016 158 22
MS12_2115-017 158 30
MS12_2115-018 158 40
MS12_2115-019 158 41
MS12_2115-020 158 28
MS12_2115-021 158 31
MS12_2115-022 158 22
MS12_2115-023 158 27
MS12_2115-024 158 18
MS12_2117-001 195 27
MS12_2117-002 195 34
MS12_2117-003 195 20
MS12_2117-004 195 35
MS12_2117-005 195 25
MS12_2117-006 195 31
MS12_2117-007 195 30
MS12_2117-008 195 28
MS12_2117-009 195 28
MS12_2117-010 195 23
MS12_2117-011 195 29
MS12_2117-012 195 34
MS12_2117-013 195 29
MS12_2117-014 195 27
MS12_2117-015 195 44
MS12_2117-016 195 25
MS12_2117-017 195 26
MS12_2117-018 195 28
MS12_2117-019 195 28
MS12_2117-020 195 33
MS12_2117-021 195 33
MS12_2117-022 195 32
MS12_2117-023 195 29
MS12_2117-024 195 38
MS12_2119-001 223 44
MS12_2119-002 223 41
MS12_2119-003 223 33
MS12_2119-004 223 30
MS12_2119-005 223 40
MS12_2119-006 223 40
MS12_2119-007 223 35
MS12_2119-008 223 54
MS12_2119-009 223 27
MS12_2119-010 223 44
MS12_2119-011 223 28
MS12_2119-012 223 39
MS12_2119-013 223 39
MS12_2119-014 223 53
MS12_2119-015 223 49
MS12_2119-016 223 41
MS12_2119-017 223 40
MS12_2119-018 223 42
MS12_2119-019 223 32
MS12_2119-020 223 33
MS12_2119-021 223 31
MS12_2119-022 223 33
MS12_2119-023 223 34
MS12_2119-024 223 36
MS12_2121-001 207 30
MS12_2121-002 207 34
MS12_2121-003 207 19
MS12_2121-004 207 42
MS12_2121-005 207 33
MS12_2121-006 207 38
MS12_2121-007 207 32
MS12_2121-008 207 31
MS12_2121-009 207 49
MS12_2121-010 207 40
MS12_2121-011 207 39
MS12_2121-012 207 32
MS12_2121-013 207 33
MS12_2121-014 207 28
MS12_2121-015 207 31
MS12_2121-016 207 35
MS12_2121-017 207 28
MS12_2121-018 207 29
MS12_2121-019 207 31
MS12_2121-020 207 40
MS12_2121-021 207 34
MS12_2121-022 207 40
MS12_2121-023 207 52
MS12_2121-024 207 33
MS12_2122-001 194 38
MS12_2122-002 194 32
MS12_2122-003 194 53
MS12_2122-004 194 26
MS12_2122-005 194 34
MS12_2122-006 194 33
MS12_2122-007 194 31
MS12_2122-008 194 34
MS12_2122-009 194 43
MS12_2122-010 194 38
MS12_2122-011 194 37
MS12_2122-012 194 40
MS12_2122-013 194 38
MS12_2122-014 194 36
MS12_2122-015 194 28
MS12_2122-016 194 56
MS12_2122-017 194 50
MS12_2122-018 194 34
MS12_2122-019 194 42
MS12_2122-020 194 39
MS12_2122-021 194 48
MS12_2122-022 194 36
MS12_2122-023 194 34
MS12_2122-024 194 48
MS12_2123-001 184 34
MS12_2123-002 184 43
MS12_2123-003 184 32
MS12_2123-004 184 50
MS12_2123-005 184 44
MS12_2123-006 184 31
MS12_2123-007 184 38
MS12_2123-008 184 48
MS12_2123-009 184 50
MS12_2123-010 184 33
MS12_2123-011 184 44
MS12_2123-012 184 43
MS12_2123-013 184 31
MS12_2123-014 184 42
MS12_2123-015 184 28
MS12_2123-016 184 49
MS12_2123-017 184 37
MS12_2123-018 184 45
MS12_2123-019 184 47
MS12_2123-020 184 48
MS12_2123-021 184 28
MS12_2123-022 184 41
MS12_2123-023 184 58
MS12_2123-024 184 44
MS12_2124-001 151 41
MS12_2124-002 151 21
MS12_2124-003 151 32
MS12_2124-004 151 37
MS12_2124-005 151 34
MS12_2124-006 151 22
MS12_2124-007 151 28
MS12_2124-008 151 24
MS12_2124-009 151 47
MS12_2124-010 151 21
MS12_2124-011 151 27
MS12_2124-012 151 27
MS12_2124-013 151 33
MS12_2124-014 151 31
MS12_2124-015 151 26
MS12_2124-016 151 20
MS12_2124-017 151 25
MS12_2124-018 151 37
MS12_2124-019 151 25
MS12_2124-020 151 35
MS12_2124-021 151 27
MS12_2124-022 151 17
MS12_2124-023 151 22
MS12_2124-024 151 16
MS12_2125-001 198 31
MS12_2125-002 198 35
MS12_2125-003 198 43
MS12_2125-004 198 49
MS12_2125-005 198 42
MS12_2125-006 198 29
MS12_2125-007 198 32
MS12_2125-008 198 33
MS12_2125-009 198 24
MS12_2125-010 198 42
MS12_2125-011 198 47
MS12_2125-012 198 30
MS12_2125-013 198 55
MS12_2125-014 198 24
MS12_2125-015 198 29
MS12_2125-016 198 17
MS12_2125-017 198 38
MS12_2125-018 198 32
MS12_2125-019 198 31
MS12_2125-020 198 42
MS12_2125-021 198 38
MS12_2125-022 198 46
MS12_2125-023 198 33
MS12_2125-024 198 29
MS12_2126-001 157 75
MS12_2126-002 157 87
MS12_2126-003 157 79
MS12_2126-004 157 58
MS12_2126-005 157 72
MS12_2126-006 157 60
MS12_2126-007 157 56
MS12_2126-008 157 81
MS12_2126-009 157 54
MS12_2126-010 157 85
MS12_2126-011 157 74
MS12_2126-012 157 61
MS12_2126-013 157 80
MS12_2126-014 157 75
MS12_2126-015 157 61
MS12_2126-016 157 79
MS12_2126-017 157 52
MS12_2126-018 157 85
MS12_2126-019 157 82
MS12_2126-020 157 49
MS12_2126-021 157 87
MS12_2126-022 157 69
MS12_2126-023 157 93
MS12_2126-024 157 88
MS12_2128-001 126 62
MS12_2128-002 126 42
MS12_2128-003 126 31
MS12_2128-004 126 60
MS12_2128-005 126 40
MS12_2128-006 126 40
MS12_2128-007 126 30
MS12_2128-008 126 46
MS12_2128-009 126 58
MS12_2128-010 126 52
MS12_2128-011 126 46
MS12_2128-012 126 39
MS12_2128-013 126 38
MS12_2128-014 126 46
MS12_2128-015 126 41
MS12_2128-016 126 44
MS12_2128-017 126 44
MS12_2128-018 126 35
MS12_2128-019 126 31
MS12_2128-020 126 46
MS12_2128-021 126 54
MS12_2128-022 126 51
MS12_2128-023 126 62
MS12_2128-024 126 44
MS12_2129-001 136 73
MS12_2129-002 136 44
MS12_2129-003 136 71
MS12_2129-004 136 63
MS12_2129-005 136 63
MS12_2129-006 136 46
MS12_2129-007 136 48
MS12_2129-008 136 42
MS12_2129-009 136 80
MS12_2129-010 136 75
MS12_2129-011 136 66
MS12_2129-012 136 41
MS12_2129-013 136 80
MS12_2129-014 136 59
MS12_2129-015 136 60
MS12_2129-016 136 48
MS12_2129-017 136 68
MS12_2129-018 136 83
MS12_2129-019 136 94
MS12_2129-020 136 42
MS12_2129-021 136 68
MS12_2129-022 136 75
MS12_2129-023 136 58
MS12_2129-024 136 60
MS12_2131-001 124 47
MS12_2131-002 124 23
MS12_2131-003 124 46
MS12_2131-004 124 58
MS12_2131-005 124 50
MS12_2131-006 124 56
MS12_2131-007 124 61
MS12_2131-008 124 69
MS12_2131-009 124 50
MS12_2131-010 124 32
MS12_2131-011 124 78
MS12_2131-012 124 51
MS12_2131-013 124 68
MS12_2131-014 124 59
MS12_2131-015 124 42
MS12_2131-016 124 64
MS12_2131-017 124 61
MS12_2131-018 124 46
MS12_2131-019 124 67
MS12_2131-020 124 62
MS12_2131-021 124 37
MS12_2131-022 124 59
MS12_2131-023 124 59
MS12_2131-024 124 63
MS12_2132-001 157 54
MS12_2132-002 157 58
MS12_2132-003 157 62
MS12_2132-004 157 62
MS12_2132-005 157 55
MS12_2132-006 157 70
MS12_2132-007 157 72
MS12_2132-008 157 45
MS12_2132-009 157 59
MS12_2132-010 157 83
MS12_2132-011 157 66
MS12_2132-012 157 42
MS12_2132-013 157 43
MS12_2132-014 157 50
MS12_2132-015 157 57
MS12_2132-016 157 60
MS12_2132-017 157 56
MS12_2132-018 157 57
MS12_2132-019 157 48
MS12_2132-020 157 56
MS12_2132-021 157 53
MS12_2132-022 157 72
MS12_2132-023 157 39
MS12_2132-024 157 100
MS12_2134-001 132 59
MS12_2134-002 132 67
MS12_2134-003 132 56
MS12_2134-004 132 54
MS12_2134-005 132 69
